,OpenTime,LTC-USD_Open,LTC-USD_High,LTC-USD_Low,LTC-USD_Close,LTC-USD_volume,CloseTime,LTC-QuoteAssetVolume,LTC-NumberOfTrades,LTC-TBBAV,LTC-TBQAV,LTC-ignore
0,2022-01-01 01:00:00,146.2,151.0,146.1,150.8,225155.54,2022-01-02 00:59:59.999,33479057.5221,71058.0,112870.36,16785882.3013,0.0
1,2022-01-02 01:00:00,150.8,153.4,147.8,151.2,228350.087,2022-01-03 00:59:59.999,34351559.7419,76697.0,117184.124,17640676.9671,0.0
2,2022-01-03 01:00:00,151.1,151.2,146.0,148.5,291038.873,2022-01-04 00:59:59.999,43407161.3608,98334.0,141413.638,21099945.0103,0.0
3,2022-01-04 01:00:00,148.4,151.7,145.2,146.5,331705.663,2022-01-05 00:59:59.999,49331426.6989,102746.0,168663.823,25099315.2385,0.0
4,2022-01-05 01:00:00,146.5,150.0,129.8,135.4,601964.057,2022-01-06 00:59:59.999,85762767.2411,179121.0,278373.544,39705583.2235,0.0
5,2022-01-06 01:00:00,135.3,138.1,132.4,135.9,531427.357,2022-01-07 00:59:59.999,71938065.6187,131399.0,259721.72,35169301.1249,0.0
6,2022-01-07 01:00:00,135.9,136.5,125.9,131.4,733975.31191,2022-01-08 00:59:59.999,96720732.5891626,188649.0,355038.884,46794472.0306,0.0
7,2022-01-08 01:00:00,131.4,134.8,124.8,129.4,450291.35478,2022-01-09 00:59:59.999,58767538.4008487,120442.0,222919.476,29106853.1817,0.0
8,2022-01-09 01:00:00,129.4,132.6,127.7,130.9,321828.343,2022-01-10 00:59:59.999,41975958.0877,81126.0,163259.217,21300935.5135,0.0
9,2022-01-10 01:00:00,130.8,131.5,120.7,126.5,621002.30603,2022-01-11 00:59:59.999,78374235.1079836,139018.0,302181.753,38142165.7685,0.0
10,2022-01-11 01:00:00,126.6,133.5,125.7,131.6,396300.22,2022-01-12 00:59:59.999,51358756.3249,98375.0,194124.937,25156940.3209,0.0
11,2022-01-12 01:00:00,131.6,142.3,130.8,141.9,387745.567,2022-01-13 00:59:59.999,52843604.3844,114015.0,200388.984,27331325.0368,0.0
12,2022-01-13 01:00:00,142.0,142.4,134.6,136.7,462389.154,2022-01-14 00:59:59.999,63884795.9332,119269.0,231438.29,31967542.7457,0.0
13,2022-01-14 01:00:00,136.7,146.7,135.8,144.7,588107.752,2022-01-15 00:59:59.999,83337246.4487,143988.0,300073.421,42539804.4804,0.0
14,2022-01-15 01:00:00,144.7,150.7,144.0,147.7,461786.036,2022-01-16 00:59:59.999,68234093.5595,126411.0,230855.336,34130381.6568,0.0
15,2022-01-16 01:00:00,147.6,149.0,143.2,146.4,323952.665,2022-01-17 00:59:59.999,47287761.5219,89758.0,155697.406,22741126.1644,0.0
16,2022-01-17 01:00:00,146.4,153.9,144.1,151.2,809014.895,2022-01-18 00:59:59.999,120962062.7796,225768.0,421752.411,63097346.5605,0.0
17,2022-01-18 01:00:00,151.1,153.4,138.6,141.5,605404.359,2022-01-19 00:59:59.999,87107198.8397,161058.0,279223.477,40177157.4504,0.0
18,2022-01-19 01:00:00,141.4,143.0,133.2,136.2,437642.165,2022-01-20 00:59:59.999,59855431.9064,118375.0,216761.534,29662893.3209,0.0
19,2022-01-20 01:00:00,136.2,142.9,128.8,129.7,404805.365,2022-01-21 00:59:59.999,55766928.6231,115355.0,197678.902,27262069.3754,0.0
20,2022-01-21 01:00:00,129.6,131.1,109.8,114.5,1024703.15234,2022-01-22 00:59:59.999,123808200.9253654,240712.0,481022.06366,58157020.991336,0.0
21,2022-01-22 01:00:00,114.5,117.0,96.3,108.4,1345786.1907,2022-01-23 00:59:59.999,144289988.675799,295547.0,651384.1089,69891276.3913556,0.0
22,2022-01-23 01:00:00,108.4,112.8,105.6,112.3,588082.317,2022-01-24 00:59:59.999,63983936.7643,135293.0,298844.289,32519280.3509,0.0
23,2022-01-24 01:00:00,112.3,112.3,97.5,109.5,1098206.519,2022-01-25 00:59:59.999,113950869.2282,209267.0,554283.686,57553469.2453,0.0
24,2022-01-25 01:00:00,109.6,109.9,105.1,107.8,589373.563,2022-01-26 00:59:59.999,63516664.0674,122810.0,297340.601,32050119.8991,0.0
25,2022-01-26 01:00:00,107.9,116.5,104.6,106.9,774954.382,2022-01-27 00:59:59.999,85331363.8692,160638.0,386101.293,42533746.0076,0.0
26,2022-01-27 01:00:00,107.0,110.0,102.8,106.9,563991.766,2022-01-28 00:59:59.999,60013921.5619,114479.0,279958.796,29795370.8091,0.0
27,2022-01-28 01:00:00,106.8,110.0,105.2,109.4,463842.238,2022-01-29 00:59:59.999,49790123.0935,94096.0,235718.665,25309550.3049,0.0
28,2022-01-29 01:00:00,109.5,112.4,107.5,110.8,345775.899,2022-01-30 00:59:59.999,37997380.4202,77714.0,171829.947,18889880.2077,0.0
29,2022-01-30 01:00:00,110.9,112.2,107.0,108.6,276376.291,2022-01-31 00:59:59.999,30340456.354,70578.0,134212.571,14748466.0488,0.0
30,2022-01-31 01:00:00,108.5,111.3,104.3,109.5,447814.467,2022-02-01 00:59:59.999,48109443.4869,95978.0,234491.159,25213254.5253,0.0
31,2022-02-01 01:00:00,109.4,116.9,108.2,115.0,597661.679,2022-02-02 00:59:59.999,66796954.7952,124770.0,316817.603,35415237.5886,0.0
32,2022-02-02 01:00:00,115.1,116.0,107.3,108.3,512026.267,2022-02-03 00:59:59.999,57495574.7136,107790.0,243050.988,27300315.681,0.0
33,2022-02-03 01:00:00,108.3,111.1,105.4,111.0,380748.903,2022-02-04 00:59:59.999,41132466.1185,81522.0,189344.611,20464007.0761,0.0
34,2022-02-04 01:00:00,110.9,121.5,108.7,121.3,649501.138,2022-02-05 00:59:59.999,74351265.4302,143781.0,340417.321,39025675.7751,0.0
35,2022-02-05 01:00:00,121.3,123.8,118.8,121.7,442597.015,2022-02-06 00:59:59.999,53774959.8168,115713.0,222357.723,27020360.8168,0.0
36,2022-02-06 01:00:00,121.8,128.0,120.5,127.6,415141.018,2022-02-07 00:59:59.999,51542305.8607,108071.0,216396.878,26885257.3724,0.0
37,2022-02-07 01:00:00,127.5,139.9,125.0,137.4,694509.795,2022-02-08 00:59:59.999,92105249.6786,185910.0,351619.36,46592535.2397,0.0
38,2022-02-08 01:00:00,137.4,142.9,130.4,133.7,974024.21,2022-02-09 00:59:59.999,132891819.2365,238817.0,484798.787,66110581.3216,0.0
39,2022-02-09 01:00:00,133.6,141.0,132.0,140.1,615072.437,2022-02-10 00:59:59.999,84741693.6644,147776.0,313097.758,43161767.0884,0.0
40,2022-02-10 01:00:00,140.0,143.8,134.0,134.6,722895.221,2022-02-11 00:59:59.999,100340243.7827,188869.0,354459.858,49274977.4008,0.0
41,2022-02-11 01:00:00,134.5,134.8,124.8,125.6,536508.563,2022-02-12 00:59:59.999,70466834.063,129933.0,248797.22,32691212.8502,0.0
42,2022-02-12 01:00:00,125.6,127.6,120.8,126.7,328295.304,2022-02-13 00:59:59.999,40919324.5828,85358.0,156261.425,19483995.9154,0.0
43,2022-02-13 01:00:00,126.7,128.9,123.5,125.6,261891.161,2022-02-14 00:59:59.999,33078037.6212,66008.0,129008.15,16302100.2742,0.0
44,2022-02-14 01:00:00,125.6,127.0,121.4,124.6,311463.001,2022-02-15 00:59:59.999,38694309.5128,80407.0,153243.352,19049950.8954,0.0
45,2022-02-15 01:00:00,124.6,132.6,123.9,131.5,372015.055,2022-02-16 00:59:59.999,48211845.5129,94771.0,191852.579,24860167.0402,0.0
46,2022-02-16 01:00:00,131.6,131.8,125.4,127.7,325088.116,2022-02-17 00:59:59.999,41742888.5302,82753.0,167128.943,21462506.632,0.0
47,2022-02-17 01:00:00,127.8,129.0,114.8,116.3,535445.236,2022-02-18 00:59:59.999,65410011.7566,107541.0,253195.478,30921662.7332,0.0
48,2022-02-18 01:00:00,116.3,123.6,114.1,114.9,686552.347,2022-02-19 00:59:59.999,81135471.4649,131631.0,350580.026,41456027.0622,0.0
49,2022-02-19 01:00:00,114.9,117.2,113.0,115.5,361933.434,2022-02-20 00:59:59.999,41745042.79,71126.0,183949.785,21222238.4811,0.0
50,2022-02-20 01:00:00,115.5,115.8,108.4,110.6,468241.931,2022-02-21 00:59:59.999,51881763.9404,86952.0,219864.623,24357366.8318,0.0
51,2022-02-21 01:00:00,110.6,114.5,102.0,102.8,631230.777,2022-02-22 00:59:59.999,69230266.9777,126976.0,308969.845,33916574.668,0.0
52,2022-02-22 01:00:00,102.7,107.9,100.2,107.4,537388.743,2022-02-23 00:59:59.999,55907200.3844,89509.0,272398.713,28349922.3406,0.0
53,2022-02-23 01:00:00,107.4,111.5,104.9,105.4,432495.97,2022-02-24 00:59:59.999,46926473.0808,81927.0,214126.176,23254230.0462,0.0
54,2022-02-24 01:00:00,105.3,111.0,90.0,104.1,1288797.47718,2022-02-25 00:59:59.999,126673943.9984597,208770.0,620835.91984,61128747.7058038,0.0
55,2022-02-25 01:00:00,104.2,110.7,101.5,109.2,604602.878,2022-02-26 00:59:59.999,63749774.8699,102495.0,302657.763,31916232.1061,0.0
56,2022-02-26 01:00:00,109.2,115.0,106.6,108.2,456598.44,2022-02-27 00:59:59.999,50384457.7545,87279.0,231371.339,25528995.5632,0.0
57,2022-02-27 01:00:00,108.1,110.2,101.1,102.9,417924.626,2022-02-28 00:59:59.999,44260691.3584,85785.0,206839.254,21931839.3248,0.0
58,2022-02-28 01:00:00,102.9,113.9,101.2,113.7,574622.74,2022-03-01 00:59:59.999,61304491.8012,113098.0,304496.394,32523555.9934,0.0
59,2022-03-01 01:00:00,113.7,116.0,109.4,112.5,601477.274,2022-03-02 00:59:59.999,67746418.444,125001.0,290554.845,32759844.4073,0.0
60,2022-03-02 01:00:00,112.5,114.7,109.1,110.3,513465.217,2022-03-03 00:59:59.999,57357362.6786,104563.0,258806.844,28924945.9065,0.0
61,2022-03-03 01:00:00,110.3,113.0,107.9,111.7,638112.361,2022-03-04 00:59:59.999,70741338.9202,110468.0,286483.885,31761229.9279,0.0
62,2022-03-04 01:00:00,111.7,112.7,99.0,101.0,635993.785,2022-03-05 00:59:59.999,67300008.6318,116519.0,298383.676,31620183.7545,0.0
63,2022-03-05 01:00:00,101.0,105.4,99.4,104.9,298763.798,2022-03-06 00:59:59.999,30659201.6284,63042.0,150630.503,15466908.5189,0.0
64,2022-03-06 01:00:00,104.9,106.0,100.6,101.1,312844.282,2022-03-07 00:59:59.999,32298062.1464,74773.0,155720.239,16083047.5749,0.0
65,2022-03-07 01:00:00,101.1,103.9,96.2,98.4,518690.842,2022-03-08 00:59:59.999,51890085.1185,101187.0,251539.783,25171266.8635,0.0
66,2022-03-08 01:00:00,98.3,102.6,97.8,100.7,489539.231,2022-03-09 00:59:59.999,49167183.0775,90845.0,240880.019,24191734.5189,0.0
67,2022-03-09 01:00:00,100.8,109.3,100.4,106.9,548748.759,2022-03-10 00:59:59.999,58288002.1566,106394.0,277790.928,29529767.4305,0.0
68,2022-03-10 01:00:00,106.9,107.1,99.5,102.5,544448.846,2022-03-11 00:59:59.999,55842763.5875,98671.0,259221.293,26585058.6526,0.0
69,2022-03-11 01:00:00,102.6,107.0,99.6,104.6,462322.473,2022-03-12 00:59:59.999,47911162.6248,87955.0,223321.849,23148603.4774,0.0
70,2022-03-12 01:00:00,104.6,108.0,104.5,105.6,273690.902,2022-03-13 00:59:59.999,29034015.0906,58957.0,134998.709,14325729.8257,0.0
71,2022-03-13 01:00:00,105.5,107.4,101.0,101.7,267778.849,2022-03-14 00:59:59.999,28038489.8458,58024.0,127232.096,13327119.1155,0.0
72,2022-03-14 01:00:00,101.7,106.4,100.8,105.6,461259.961,2022-03-15 00:59:59.999,47902773.1175,86211.0,224363.448,23288374.1779,0.0
73,2022-03-15 01:00:00,105.5,108.6,102.4,106.8,455884.752,2022-03-16 00:59:59.999,48097564.7259,79734.0,227867.65,24060804.1303,0.0
74,2022-03-16 01:00:00,106.9,112.2,105.6,111.4,627565.504,2022-03-17 00:59:59.999,68133199.1295,119038.0,316169.511,34354193.8933,0.0
75,2022-03-17 01:00:00,111.3,111.7,108.5,110.2,315598.565,2022-03-18 00:59:59.999,34775865.187,57496.0,153764.609,16950448.141,0.0
76,2022-03-18 01:00:00,110.2,113.0,107.7,111.9,362061.811,2022-03-19 00:59:59.999,39952210.6632,63255.0,186950.912,20633853.4473,0.0
77,2022-03-19 01:00:00,111.8,117.3,111.4,116.8,455077.798,2022-03-20 00:59:59.999,51624315.6948,76056.0,233853.785,26521413.3791,0.0
78,2022-03-20 01:00:00,116.8,118.5,111.3,114.9,456736.029,2022-03-21 00:59:59.999,52366931.9051,86233.0,229424.047,26314154.5261,0.0
79,2022-03-21 01:00:00,114.9,116.8,113.1,116.0,414783.622,2022-03-22 00:59:59.999,47735273.588,75476.0,211413.386,24343935.7982,0.0
80,2022-03-22 01:00:00,116.1,123.7,115.6,122.7,613158.765,2022-03-23 00:59:59.999,73997003.7879,130875.0,315523.161,38073651.7978,0.0
81,2022-03-23 01:00:00,122.7,124.5,118.5,122.4,404116.575,2022-03-24 00:59:59.999,48865241.8013,91626.0,199003.766,24080143.0527,0.0
82,2022-03-24 01:00:00,122.5,127.7,120.0,126.5,494673.517,2022-03-25 00:59:59.999,61177615.6988,112977.0,255668.949,31637816.6684,0.0
83,2022-03-25 01:00:00,126.4,127.3,121.5,123.9,388911.114,2022-03-26 00:59:59.999,48635050.6202,90860.0,190681.892,23851719.6319,0.0
84,2022-03-26 01:00:00,124.0,125.6,121.9,124.8,222339.521,2022-03-27 00:59:59.999,27547807.8954,54400.0,109122.447,13520647.8856,0.0
85,2022-03-27 01:00:00,124.8,129.8,123.2,129.7,360946.115,2022-03-28 01:59:59.999,45525649.2539,87042.0,187558.298,23667485.3101,0.0
86,2022-03-28 02:00:00,129.7,132.6,126.7,127.6,485087.181,2022-03-29 01:59:59.999,63427481.586,115694.0,243095.457,31801620.5008,0.0
87,2022-03-29 02:00:00,127.6,132.0,127.0,130.1,402240.888,2022-03-30 01:59:59.999,52122445.0861,93018.0,198052.459,25673890.57,0.0
88,2022-03-30 02:00:00,130.0,134.1,125.8,131.1,469285.075,2022-03-31 01:59:59.999,61290275.3357,113830.0,237595.156,31043956.7974,0.0
89,2022-03-31 02:00:00,131.1,132.9,121.1,123.8,925439.976,2022-04-01 01:59:59.999,117415876.0708,165734.0,521048.888,66233633.1848,0.0
90,2022-04-01 02:00:00,123.9,126.4,119.1,124.8,459214.201,2022-04-02 01:59:59.999,56578287.7728,96660.0,225816.847,27843986.8466,0.0
91,2022-04-02 02:00:00,124.8,128.3,123.5,124.8,446188.67,2022-04-03 01:59:59.999,56300292.0541,92441.0,221419.927,27957358.133,0.0
92,2022-04-03 02:00:00,124.9,129.5,123.6,128.7,304078.019,2022-04-04 01:59:59.999,38542464.3452,72138.0,155262.563,19684756.3413,0.0
93,2022-04-04 02:00:00,128.8,128.9,121.2,124.8,459946.591,2022-04-05 01:59:59.999,57331197.0139,89264.0,234462.677,29215089.3347,0.0
94,2022-04-05 02:00:00,124.8,127.3,122.5,122.7,266800.707,2022-04-06 01:59:59.999,33319919.9394,59272.0,131674.318,16450783.4512,0.0
95,2022-04-06 02:00:00,122.8,123.2,111.4,111.7,609814.446,2022-04-07 01:59:59.999,71461742.4465,116507.0,313259.195,36680582.1006,0.0
96,2022-04-07 02:00:00,111.6,115.0,110.1,114.1,302722.598,2022-04-08 01:59:59.999,34242742.7388,63737.0,153205.5,17332915.5963,0.0
97,2022-04-08 02:00:00,114.0,115.3,109.6,110.7,361955.502,2022-04-09 01:59:59.999,40979150.2351,73798.0,173107.829,19612877.1402,0.0
98,2022-04-09 02:00:00,110.7,113.0,110.0,112.7,192659.628,2022-04-10 01:59:59.999,21464020.9253,42130.0,98574.51,10984921.4527,0.0
99,2022-04-10 02:00:00,112.7,114.5,110.0,110.3,201089.865,2022-04-11 01:59:59.999,22626041.2357,45274.0,99323.338,11182394.2099,0.0
100,2022-04-11 02:00:00,110.3,110.7,101.8,102.4,440456.851,2022-04-12 01:59:59.999,46593421.7785,82493.0,211904.737,22413425.7661,0.0
101,2022-04-12 02:00:00,102.5,105.8,101.7,104.8,298962.751,2022-04-13 01:59:59.999,31062167.4041,60340.0,153893.704,15994695.618,0.0
102,2022-04-13 02:00:00,104.9,110.8,103.9,110.5,389766.945,2022-04-14 01:59:59.999,42071491.6931,71509.0,208532.35,22508215.7471,0.0
103,2022-04-14 02:00:00,110.6,112.4,105.9,107.3,323593.487,2022-04-15 01:59:59.999,35265161.0566,56538.0,143731.615,15650111.4341,0.0
104,2022-04-15 02:00:00,107.3,112.9,107.0,111.0,303062.025,2022-04-16 01:59:59.999,33513216.8892,57270.0,156485.373,17307529.3993,0.0
105,2022-04-16 02:00:00,111.0,114.9,110.1,114.3,256441.818,2022-04-17 01:59:59.999,28781162.2526,50115.0,136014.539,15280988.0911,0.0
106,2022-04-17 02:00:00,114.3,115.1,108.2,108.8,275657.857,2022-04-18 01:59:59.999,31058754.5692,51536.0,135480.597,15271695.9914,0.0
107,2022-04-18 02:00:00,108.8,111.5,105.2,111.3,433957.577,2022-04-19 01:59:59.999,46807603.8617,68148.0,221812.1,23943838.7333,0.0
108,2022-04-19 02:00:00,111.3,114.2,110.6,113.8,267982.503,2022-04-20 01:59:59.999,30065024.3289,57327.0,139438.705,15645384.8481,0.0
109,2022-04-20 02:00:00,113.8,114.2,110.7,111.9,317572.869,2022-04-21 01:59:59.999,35699408.6602,60619.0,163551.297,18388854.424,0.0
110,2022-04-21 02:00:00,111.9,114.5,105.4,106.8,374445.22,2022-04-22 01:59:59.999,41592571.9631,70993.0,180169.325,20026714.1692,0.0
111,2022-04-22 02:00:00,106.8,108.7,104.7,105.4,307003.595,2022-04-23 01:59:59.999,32866235.4761,55003.0,157313.541,16844113.3741,0.0
112,2022-04-23 02:00:00,105.4,107.2,104.4,105.1,151820.201,2022-04-24 01:59:59.999,16105353.4593,35654.0,79971.519,8485093.1634,0.0
113,2022-04-24 02:00:00,105.2,105.9,103.5,104.6,188484.103,2022-04-25 01:59:59.999,19754621.9896,37022.0,91835.241,9627968.8686,0.0
114,2022-04-25 02:00:00,104.6,104.9,98.3,104.6,464513.108,2022-04-26 01:59:59.999,47191487.1271,77161.0,226641.717,23037436.1544,0.0
115,2022-04-26 02:00:00,104.6,105.4,96.3,98.6,370089.57,2022-04-27 01:59:59.999,37650909.2033,66716.0,178541.023,18184705.2714,0.0
116,2022-04-27 02:00:00,98.6,102.0,97.7,100.5,295862.61,2022-04-28 01:59:59.999,29614413.7469,56245.0,148499.207,14865376.3938,0.0
117,2022-04-28 02:00:00,100.6,105.8,99.7,103.3,543891.391,2022-04-29 01:59:59.999,55551406.2732,81507.0,269793.365,27571202.6328,0.0
118,2022-04-29 02:00:00,103.3,104.5,98.4,100.4,394065.385,2022-04-30 01:59:59.999,39856752.5465,68460.0,186717.573,18900507.8554,0.0
119,2022-04-30 02:00:00,100.3,101.6,93.5,95.8,343937.913,2022-05-01 01:59:59.999,33938296.3876,58217.0,166004.125,16393294.9643,0.0
120,2022-05-01 02:00:00,95.9,100.0,94.4,99.3,295463.925,2022-05-02 01:59:59.999,28780882.3112,53743.0,145579.774,14185838.7898,0.0
